datetime,open,high,low,close,volume
2025-01-08 07:30:00+00:00,1.03492,1.03516,1.03476,1.03505,900.0
2025-01-08 07:35:00+00:00,1.03505,1.03521,1.03471,1.03482,2348.0
2025-01-08 07:40:00+00:00,1.03482,1.03482,1.03466,1.03477,1878.0
2025-01-08 07:45:00+00:00,1.03477,1.03487,1.0346,1.03461,873.0
2025-01-08 07:50:00+00:00,1.03461,1.03471,1.03449,1.03466,2021.0
2025-01-08 07:55:00+00:00,1.03466,1.03491,1.03463,1.03483,2769.0
2025-01-08 08:00:00+00:00,1.03483,1.0349,1.03463,1.03467,2617.0
2025-01-08 08:05:00+00:00,1.03467,1.03474,1.03431,1.03441,816.0
2025-01-08 08:10:00+00:00,1.03441,1.0345,1.03438,1.0344,1336.0
2025-01-08 08:15:00+00:00,1.0344,1.03453,1.03435,1.03437,2267.0
2025-01-08 08:20:00+00:00,1.03437,1.03468,1.03433,1.03457,3562.0
2025-01-08 08:25:00+00:00,1.03457,1.03461,1.03452,1.03453,3313.0
2025-01-08 08:30:00+00:00,1.03453,1.03455,1.03432,1.03445,919.0
2025-01-08 08:35:00+00:00,1.03445,1.03457,1.03411,1.03422,3063.0
2025-01-08 08:40:00+00:00,1.03422,1.03432,1.03406,1.03425,2843.0
2025-01-08 08:45:00+00:00,1.03425,1.0344,1.03413,1.03431,1072.0
2025-01-08 08:50:00+00:00,1.03431,1.03443,1.03425,1.03428,1646.0
2025-01-08 08:55:00+00:00,1.03428,1.03439,1.03416,1.03426,4298.0
2025-01-08 09:00:00+00:00,1.03426,1.0345,1.03412,1.03438,3476.0
2025-01-08 09:05:00+00:00,1.03438,1.03446,1.03423,1.03426,1148.0
2025-01-08 09:10:00+00:00,1.03426,1.03449,1.03422,1.03443,3540.0
2025-01-08 09:15:00+00:00,1.03443,1.03457,1.03437,1.03442,4042.0
2025-01-08 09:20:00+00:00,1.03442,1.0347,1.03434,1.03458,1210.0
2025-01-08 09:25:00+00:00,1.03458,1.03484,1.03445,1.03477,2136.0
2025-01-08 09:30:00+00:00,1.03477,1.03506,1.03476,1.03497,3117.0
2025-01-08 09:35:00+00:00,1.03497,1.0351,1.03495,1.03507,4061.0
2025-01-08 09:40:00+00:00,1.03507,1.03539,1.03504,1.03525,4117.0
2025-01-08 09:45:00+00:00,1.03525,1.03526,1.03495,1.03504,1063.0
2025-01-08 09:50:00+00:00,1.03504,1.03516,1.03497,1.0351,3484.0
2025-01-08 09:55:00+00:00,1.0351,1.03519,1.03482,1.03494,4178.0
2025-01-08 10:00:00+00:00,1.03494,1.03506,1.03455,1.0347,3889.0
2025-01-08 10:05:00+00:00,1.0347,1.03486,1.03456,1.0346,3487.0
2025-01-08 10:10:00+00:00,1.0346,1.03464,1.03443,1.03454,3333.0
2025-01-08 10:15:00+00:00,1.03454,1.03469,1.03415,1.0343,1249.0
2025-01-08 10:20:00+00:00,1.0343,1.0343,1.034,1.03401,2631.0
2025-01-08 10:25:00+00:00,1.03401,1.0341,1.03381,1.03397,1470.0
2025-01-08 10:30:00+00:00,1.03397,1.03403,1.03382,1.03399,1931.0
2025-01-08 10:35:00+00:00,1.03399,1.03409,1.03366,1.0337,1957.0
2025-01-08 10:40:00+00:00,1.0337,1.03383,1.03349,1.03365,2082.0
2025-01-08 10:45:00+00:00,1.03365,1.03369,1.03331,1.03335,3921.0
2025-01-08 10:50:00+00:00,1.03335,1.03355,1.03328,1.03346,4245.0
2025-01-08 10:55:00+00:00,1.03346,1.03375,1.03341,1.0337,2349.0
2025-01-08 11:00:00+00:00,1.0337,1.03385,1.03358,1.03373,4204.0
2025-01-08 11:05:00+00:00,1.03373,1.03377,1.03361,1.03372,3666.0
2025-01-08 11:10:00+00:00,1.03372,1.03396,1.03362,1.03386,3219.0
2025-01-08 11:15:00+00:00,1.03386,1.03401,1.03366,1.03372,1707.0
2025-01-08 11:20:00+00:00,1.03372,1.03374,1.03342,1.03343,3171.0
2025-01-08 11:25:00+00:00,1.03343,1.03345,1.03329,1.03337,2672.0
2025-01-08 11:30:00+00:00,1.03337,1.03347,1.03307,1.03318,2847.0
2025-01-08 11:35:00+00:00,1.03318,1.03324,1.03301,1.03322,2597.0
2025-01-08 11:40:00+00:00,1.03322,1.03348,1.0331,1.03338,2087.0
2025-01-08 11:45:00+00:00,1.03338,1.03348,1.03334,1.03335,2207.0
2025-01-08 11:50:00+00:00,1.03335,1.03339,1.03319,1.03337,983.0
2025-01-08 11:55:00+00:00,1.03337,1.03338,1.03309,1.03325,936.0
2025-01-08 12:00:00+00:00,1.03325,1.03326,1.03308,1.03309,3705.0
2025-01-08 12:05:00+00:00,1.03309,1.03317,1.03285,1.03298,4054.0
2025-01-08 12:10:00+00:00,1.03298,1.03303,1.03287,1.03296,4099.0
2025-01-08 12:15:00+00:00,1.03296,1.03304,1.03274,1.03285,3286.0
2025-01-08 12:20:00+00:00,1.03285,1.03286,1.03268,1.03281,2107.0
2025-01-08 12:25:00+00:00,1.03281,1.03295,1.03249,1.03261,1680.0
2025-01-08 12:30:00+00:00,1.03261,1.03265,1.0325,1.03258,1220.0
2025-01-08 12:35:00+00:00,1.03258,1.03265,1.03244,1.03252,1631.0
2025-01-08 12:40:00+00:00,1.03252,1.03263,1.03252,1.03261,2385.0
2025-01-08 12:45:00+00:00,1.03261,1.03266,1.03251,1.03257,4201.0
2025-01-08 12:50:00+00:00,1.03257,1.0327,1.03246,1.03259,2036.0
2025-01-08 12:55:00+00:00,1.03259,1.0327,1.03253,1.03259,2584.0
2025-01-08 13:00:00+00:00,1.03259,1.03266,1.03251,1.03252,2085.0
2025-01-08 13:05:00+00:00,1.03252,1.03256,1.03224,1.03229,4262.0
2025-01-08 13:10:00+00:00,1.03229,1.03236,1.03206,1.03213,2606.0
2025-01-08 13:15:00+00:00,1.03213,1.03234,1.03211,1.03224,3100.0
2025-01-08 13:20:00+00:00,1.03224,1.03244,1.03214,1.03244,3565.0
2025-01-08 13:25:00+00:00,1.03244,1.03263,1.03234,1.03254,842.0
2025-01-08 13:30:00+00:00,1.03254,1.03259,1.0323,1.03239,1596.0
2025-01-08 13:35:00+00:00,1.03239,1.03259,1.03235,1.03259,922.0
2025-01-08 13:40:00+00:00,1.03259,1.03265,1.03245,1.03264,2576.0
2025-01-08 13:45:00+00:00,1.03264,1.03285,1.03257,1.03275,2274.0
2025-01-08 13:50:00+00:00,1.03275,1.03294,1.03269,1.03292,1150.0
2025-01-08 13:55:00+00:00,1.03292,1.03293,1.03273,1.03273,3441.0
2025-01-08 14:00:00+00:00,1.03273,1.03288,1.0327,1.03276,3696.0
2025-01-08 14:05:00+00:00,1.03276,1.03292,1.03264,1.0329,1826.0
2025-01-08 14:10:00+00:00,1.0329,1.03302,1.03267,1.03273,2442.0
2025-01-08 14:15:00+00:00,1.03273,1.033,1.03264,1.03286,3986.0
2025-01-08 14:20:00+00:00,1.03286,1.03311,1.03284,1.03301,1053.0
2025-01-08 14:25:00+00:00,1.03301,1.03313,1.03282,1.03284,2999.0
2025-01-08 14:30:00+00:00,1.03284,1.03293,1.03277,1.0328,1478.0
2025-01-08 14:35:00+00:00,1.0328,1.03294,1.03274,1.0329,4168.0
2025-01-08 14:40:00+00:00,1.0329,1.03296,1.03273,1.0328,3692.0
2025-01-08 14:45:00+00:00,1.0328,1.03292,1.03258,1.03271,1256.0
2025-01-08 14:50:00+00:00,1.03271,1.03281,1.03236,1.03246,2462.0
2025-01-08 14:55:00+00:00,1.03246,1.03247,1.03222,1.03225,2192.0
2025-01-08 15:00:00+00:00,1.03225,1.03239,1.0322,1.03238,2734.0
2025-01-08 15:05:00+00:00,1.03238,1.0325,1.03231,1.03243,2152.0
2025-01-08 15:10:00+00:00,1.03243,1.03262,1.03238,1.03253,2492.0
2025-01-08 15:15:00+00:00,1.03253,1.03266,1.03246,1.03252,3772.0
2025-01-08 15:20:00+00:00,1.03252,1.03264,1.03243,1.03244,3613.0
2025-01-08 15:25:00+00:00,1.03244,1.03258,1.03242,1.03244,1751.0
2025-01-08 15:30:00+00:00,1.03244,1.03256,1.03207,1.03221,875.0
2025-01-08 15:35:00+00:00,1.03221,1.03246,1.03213,1.0324,1874.0
2025-01-08 15:40:00+00:00,1.0324,1.03251,1.03232,1.03234,1097.0
2025-01-08 15:45:00+00:00,1.03234,1.03245,1.03231,1.03232,3173.0
2025-01-08 15:50:00+00:00,1.03232,1.03237,1.03207,1.03214,1306.0
2025-01-08 15:55:00+00:00,1.03214,1.03235,1.03208,1.03224,3430.0
2025-01-08 16:00:00+00:00,1.03224,1.03253,1.03212,1.03239,4221.0
2025-01-08 16:05:00+00:00,1.03239,1.03256,1.03236,1.03248,3549.0
2025-01-08 16:10:00+00:00,1.03248,1.03258,1.03247,1.03254,3005.0
2025-01-08 16:15:00+00:00,1.03254,1.03273,1.03253,1.03273,2765.0
2025-01-08 16:20:00+00:00,1.03273,1.03296,1.03261,1.03291,1013.0
2025-01-08 16:25:00+00:00,1.03291,1.03305,1.03281,1.03291,1083.0
2025-01-08 16:30:00+00:00,1.03291,1.03317,1.03289,1.03304,3404.0
2025-01-08 16:35:00+00:00,1.03304,1.0331,1.03293,1.03309,1309.0
2025-01-08 16:40:00+00:00,1.03309,1.03309,1.03298,1.03304,3595.0
2025-01-08 16:45:00+00:00,1.03304,1.03315,1.03281,1.03288,1375.0
2025-01-08 16:50:00+00:00,1.03288,1.03297,1.03284,1.03295,1250.0
2025-01-08 16:55:00+00:00,1.03295,1.03306,1.03283,1.03303,2217.0
2025-01-08 17:00:00+00:00,1.03303,1.03311,1.03291,1.03297,2218.0
2025-01-08 17:05:00+00:00,1.03297,1.03306,1.03292,1.03299,1658.0
2025-01-08 17:10:00+00:00,1.03299,1.0331,1.03282,1.03288,2089.0
2025-01-08 17:15:00+00:00,1.03288,1.03309,1.03285,1.03302,1594.0
2025-01-08 17:20:00+00:00,1.03302,1.03308,1.03301,1.03306,888.0
2025-01-08 17:25:00+00:00,1.03306,1.03307,1.03302,1.03305,2011.0
2025-01-08 17:30:00+00:00,1.03305,1.03313,1.03281,1.03292,1161.0
2025-01-08 17:35:00+00:00,1.03292,1.0331,1.03291,1.03305,820.0
2025-01-08 17:40:00+00:00,1.03305,1.03315,1.03292,1.03298,1266.0
2025-01-08 17:45:00+00:00,1.03298,1.03307,1.03285,1.03293,2251.0
2025-01-08 17:50:00+00:00,1.03293,1.033,1.03291,1.03294,1701.0
2025-01-08 17:55:00+00:00,1.03294,1.03301,1.03284,1.03298,3185.0
2025-01-08 18:00:00+00:00,1.03298,1.03315,1.03297,1.03306,3530.0
2025-01-08 18:05:00+00:00,1.03306,1.03307,1.03289,1.03291,1738.0
2025-01-08 18:10:00+00:00,1.03291,1.03299,1.03273,1.03282,1924.0
2025-01-08 18:15:00+00:00,1.03282,1.03284,1.03267,1.03269,3993.0
2025-01-08 18:20:00+00:00,1.03269,1.03277,1.03253,1.0326,948.0
2025-01-08 18:25:00+00:00,1.0326,1.03266,1.03237,1.03242,4257.0
2025-01-08 18:30:00+00:00,1.03242,1.03257,1.03236,1.03246,4268.0
2025-01-08 18:35:00+00:00,1.03246,1.03253,1.03244,1.03251,3628.0
2025-01-08 18:40:00+00:00,1.03251,1.03267,1.03242,1.03265,1099.0
2025-01-08 18:45:00+00:00,1.03265,1.03285,1.03264,1.03277,2785.0
2025-01-08 18:50:00+00:00,1.03277,1.03285,1.03273,1.03285,888.0
2025-01-08 18:55:00+00:00,1.03285,1.03294,1.03268,1.03275,4178.0
2025-01-08 19:00:00+00:00,1.03275,1.03295,1.03274,1.03284,4154.0
2025-01-08 19:05:00+00:00,1.03284,1.03288,1.03263,1.0327,1906.0
2025-01-08 19:10:00+00:00,1.0327,1.03278,1.03258,1.03262,4064.0
2025-01-08 19:15:00+00:00,1.03262,1.03263,1.03247,1.03256,2558.0
2025-01-08 19:20:00+00:00,1.03256,1.03258,1.03253,1.03254,1165.0
2025-01-08 19:25:00+00:00,1.03254,1.03271,1.03248,1.03269,4039.0
2025-01-08 19:30:00+00:00,1.03269,1.03282,1.03261,1.03281,3165.0
2025-01-08 19:35:00+00:00,1.03281,1.0329,1.03266,1.03275,2102.0
2025-01-08 19:40:00+00:00,1.03275,1.03277,1.03271,1.03277,2984.0
2025-01-08 19:45:00+00:00,1.03277,1.03293,1.03275,1.03284,2886.0
2025-01-08 19:50:00+00:00,1.03284,1.03307,1.03276,1.03301,3399.0
2025-01-08 19:55:00+00:00,1.03301,1.03306,1.03281,1.03287,2884.0
2025-01-08 20:00:00+00:00,1.03287,1.03297,1.03272,1.03283,2122.0
2025-01-08 20:05:00+00:00,1.03283,1.03283,1.03271,1.03276,3218.0
2025-01-08 20:10:00+00:00,1.03276,1.03283,1.03271,1.03273,1125.0
2025-01-08 20:15:00+00:00,1.03273,1.03282,1.03255,1.03258,2214.0
2025-01-08 20:20:00+00:00,1.03258,1.0326,1.03241,1.03247,2348.0
2025-01-08 20:25:00+00:00,1.03247,1.03253,1.03222,1.03229,1886.0
2025-01-08 20:30:00+00:00,1.03229,1.03234,1.03222,1.03223,2969.0
2025-01-08 20:35:00+00:00,1.03223,1.03229,1.03205,1.0321,1278.0
2025-01-08 20:40:00+00:00,1.0321,1.03224,1.03208,1.03216,3070.0
2025-01-08 20:45:00+00:00,1.03216,1.03224,1.03211,1.0322,2204.0
2025-01-08 20:50:00+00:00,1.0322,1.03224,1.03208,1.03211,2659.0
2025-01-08 20:55:00+00:00,1.03211,1.03212,1.03202,1.03202,1949.0
2025-01-08 21:00:00+00:00,1.03202,1.03214,1.03194,1.03207,2451.0
2025-01-08 21:05:00+00:00,1.03207,1.03219,1.03205,1.0321,1865.0
2025-01-08 21:10:00+00:00,1.0321,1.03213,1.03195,1.03196,1076.0
2025-01-08 21:15:00+00:00,1.03196,1.03208,1.03188,1.03198,1304.0
2025-01-08 21:20:00+00:00,1.03198,1.03202,1.03174,1.03183,2753.0
2025-01-08 21:25:00+00:00,1.03183,1.03195,1.03181,1.03195,4060.0
2025-01-08 21:30:00+00:00,1.03195,1.03205,1.03184,1.03188,1414.0
2025-01-08 21:35:00+00:00,1.03188,1.03192,1.03168,1.03173,4206.0
2025-01-08 21:40:00+00:00,1.03173,1.03196,1.03166,1.03186,3732.0
2025-01-08 21:45:00+00:00,1.03186,1.03198,1.03177,1.03193,1506.0
2025-01-08 21:50:00+00:00,1.03193,1.03207,1.03189,1.03205,3559.0
2025-01-08 21:55:00+00:00,1.03205,1.03208,1.03201,1.03202,1901.0
2025-01-08 22:00:00+00:00,1.03202,1.03208,1.03196,1.03204,1544.0
2025-01-08 22:05:00+00:00,1.03204,1.03219,1.032,1.03215,2450.0
2025-01-08 22:10:00+00:00,1.03215,1.03216,1.03202,1.03206,1346.0
2025-01-08 22:15:00+00:00,1.03206,1.03206,1.03195,1.03202,1682.0
2025-01-08 22:20:00+00:00,1.03202,1.03209,1.03196,1.032,2673.0
2025-01-08 22:25:00+00:00,1.032,1.03202,1.03187,1.03194,1165.0
2025-01-08 22:30:00+00:00,1.03194,1.032,1.0319,1.03195,1550.0
2025-01-08 22:35:00+00:00,1.03195,1.03203,1.03192,1.03201,4298.0
2025-01-08 22:40:00+00:00,1.03201,1.03201,1.0319,1.03196,1526.0
2025-01-08 22:45:00+00:00,1.03196,1.03204,1.03191,1.03199,2307.0
2025-01-08 22:50:00+00:00,1.03199,1.03214,1.03193,1.03211,1144.0
2025-01-08 22:55:00+00:00,1.03211,1.03216,1.032,1.03203,3894.0
2025-01-08 23:00:00+00:00,1.03203,1.03205,1.032,1.03204,2599.0
2025-01-08 23:05:00+00:00,1.03204,1.03206,1.03197,1.03198,2527.0
2025-01-08 23:10:00+00:00,1.03198,1.03203,1.03184,1.03187,3636.0
2025-01-08 23:15:00+00:00,1.03187,1.03194,1.03183,1.03189,2921.0
2025-01-08 23:20:00+00:00,1.03189,1.03191,1.03182,1.03183,2972.0
2025-01-08 23:25:00+00:00,1.03183,1.03191,1.03181,1.03189,1693.0
2025-01-08 23:30:00+00:00,1.03189,1.03196,1.03189,1.03193,1938.0
2025-01-08 23:35:00+00:00,1.03193,1.03199,1.03179,1.03184,2491.0
2025-01-08 23:40:00+00:00,1.03184,1.03197,1.03183,1.03194,3565.0
2025-01-08 23:45:00+00:00,1.03194,1.03199,1.03187,1.03194,1964.0
2025-01-08 23:50:00+00:00,1.03194,1.03197,1.03189,1.03193,1184.0
2025-01-08 23:55:00+00:00,1.03193,1.03203,1.03191,1.03203,2996.0
2025-01-09 00:00:00+00:00,1.03203,1.03206,1.03192,1.03198,985.0
2025-01-09 00:05:00+00:00,1.03198,1.03203,1.03191,1.03201,3467.0
2025-01-09 00:10:00+00:00,1.03201,1.03203,1.0319,1.03191,3220.0
2025-01-09 00:15:00+00:00,1.03191,1.03201,1.03185,1.03193,1965.0
2025-01-09 00:20:00+00:00,1.03193,1.03198,1.03183,1.03184,2083.0
2025-01-09 00:25:00+00:00,1.03184,1.03186,1.03173,1.03177,4280.0
2025-01-09 00:30:00+00:00,1.03177,1.0319,1.03171,1.03186,2788.0
2025-01-09 00:35:00+00:00,1.03186,1.03191,1.0318,1.03191,933.0
2025-01-09 00:40:00+00:00,1.03191,1.03204,1.03187,1.03201,2035.0
2025-01-09 00:45:00+00:00,1.03201,1.03207,1.03198,1.032,1037.0
2025-01-09 00:50:00+00:00,1.032,1.03204,1.03194,1.03197,2991.0
2025-01-09 00:55:00+00:00,1.03197,1.03203,1.03196,1.03196,887.0
2025-01-09 01:00:00+00:00,1.03196,1.03204,1.03194,1.03201,2615.0
2025-01-09 01:05:00+00:00,1.03201,1.03211,1.03197,1.03207,3374.0
2025-01-09 01:10:00+00:00,1.03207,1.03213,1.03202,1.0321,1199.0
2025-01-09 01:15:00+00:00,1.0321,1.03227,1.03209,1.03221,2818.0
2025-01-09 01:20:00+00:00,1.03221,1.03232,1.03219,1.0323,1541.0
2025-01-09 01:25:00+00:00,1.0323,1.03241,1.03228,1.03234,3355.0
2025-01-09 01:30:00+00:00,1.03234,1.0324,1.03228,1.03235,1099.0
2025-01-09 01:35:00+00:00,1.03235,1.03239,1.03232,1.03237,1391.0
2025-01-09 01:40:00+00:00,1.03237,1.03243,1.03236,1.03242,1594.0
2025-01-09 01:45:00+00:00,1.03242,1.03251,1.0324,1.03247,874.0
2025-01-09 01:50:00+00:00,1.03247,1.03258,1.03244,1.03258,3947.0
2025-01-09 01:55:00+00:00,1.03258,1.03264,1.03248,1.0325,3869.0
2025-01-09 02:00:00+00:00,1.0325,1.03256,1.03235,1.03239,3638.0
2025-01-09 02:05:00+00:00,1.03239,1.03258,1.03233,1.03251,1460.0
2025-01-09 02:10:00+00:00,1.03251,1.03252,1.03247,1.0325,1216.0
2025-01-09 02:15:00+00:00,1.0325,1.03257,1.03244,1.03249,1974.0
2025-01-09 02:20:00+00:00,1.03249,1.03255,1.03242,1.03255,3162.0
2025-01-09 02:25:00+00:00,1.03255,1.0326,1.03244,1.03244,4223.0
2025-01-09 02:30:00+00:00,1.03244,1.03256,1.03241,1.03255,857.0
2025-01-09 02:35:00+00:00,1.03255,1.03255,1.03251,1.03254,1753.0
2025-01-09 02:40:00+00:00,1.03254,1.03256,1.03244,1.03246,2778.0
2025-01-09 02:45:00+00:00,1.03246,1.03251,1.03238,1.03242,3307.0
2025-01-09 02:50:00+00:00,1.03242,1.03245,1.03235,1.03242,1567.0
2025-01-09 02:55:00+00:00,1.03242,1.03252,1.03237,1.03251,3590.0
2025-01-09 03:00:00+00:00,1.03251,1.03262,1.03246,1.03259,4050.0
2025-01-09 03:05:00+00:00,1.03259,1.03261,1.03246,1.03253,4001.0
2025-01-09 03:10:00+00:00,1.03253,1.03255,1.03238,1.03244,3619.0
2025-01-09 03:15:00+00:00,1.03244,1.03249,1.0324,1.03245,3308.0
2025-01-09 03:20:00+00:00,1.03245,1.03255,1.03245,1.03248,3766.0
2025-01-09 03:25:00+00:00,1.03248,1.03251,1.03234,1.03236,1373.0
2025-01-09 03:30:00+00:00,1.03236,1.03243,1.03232,1.03233,2199.0
2025-01-09 03:35:00+00:00,1.03233,1.03236,1.03222,1.03228,3331.0
2025-01-09 03:40:00+00:00,1.03228,1.03242,1.03228,1.03235,3437.0
2025-01-09 03:45:00+00:00,1.03235,1.03237,1.03222,1.03226,3837.0
2025-01-09 03:50:00+00:00,1.03226,1.03235,1.03225,1.03228,3653.0
2025-01-09 03:55:00+00:00,1.03228,1.03235,1.03221,1.03225,2958.0
2025-01-09 04:00:00+00:00,1.03225,1.03236,1.03224,1.03236,1039.0
2025-01-09 04:05:00+00:00,1.03236,1.03247,1.03232,1.03242,899.0
2025-01-09 04:10:00+00:00,1.03242,1.03253,1.03238,1.03252,3446.0
2025-01-09 04:15:00+00:00,1.03252,1.03256,1.03245,1.03251,1150.0
2025-01-09 04:20:00+00:00,1.03251,1.03253,1.03236,1.0324,1144.0
2025-01-09 04:25:00+00:00,1.0324,1.03243,1.03236,1.0324,1786.0
2025-01-09 04:30:00+00:00,1.0324,1.03249,1.03239,1.03244,3470.0
2025-01-09 04:35:00+00:00,1.03244,1.03252,1.03238,1.0325,2897.0
2025-01-09 04:40:00+00:00,1.0325,1.03259,1.03243,1.03257,2829.0
2025-01-09 04:45:00+00:00,1.03257,1.03268,1.03254,1.03265,3412.0
2025-01-09 04:50:00+00:00,1.03265,1.03281,1.03264,1.03277,886.0
2025-01-09 04:55:00+00:00,1.03277,1.03284,1.03274,1.0328,2312.0
2025-01-09 05:00:00+00:00,1.0328,1.03287,1.03274,1.03275,3559.0
2025-01-09 05:05:00+00:00,1.03275,1.03281,1.03273,1.03277,1714.0
2025-01-09 05:10:00+00:00,1.03277,1.03284,1.03275,1.03278,2739.0
2025-01-09 05:15:00+00:00,1.03278,1.03285,1.03273,1.03284,3454.0
2025-01-09 05:20:00+00:00,1.03284,1.03297,1.03281,1.0329,1120.0
2025-01-09 05:25:00+00:00,1.0329,1.03297,1.03286,1.03292,3575.0
2025-01-09 05:30:00+00:00,1.03292,1.03297,1.03277,1.03284,1128.0
2025-01-09 05:35:00+00:00,1.03284,1.03288,1.03278,1.03284,4218.0
2025-01-09 05:40:00+00:00,1.03284,1.03288,1.03283,1.03283,1636.0
2025-01-09 05:45:00+00:00,1.03283,1.03285,1.0328,1.03285,1259.0
2025-01-09 05:50:00+00:00,1.03285,1.03286,1.0328,1.03281,4252.0
2025-01-09 05:55:00+00:00,1.03281,1.03289,1.0328,1.03288,3141.0
2025-01-09 06:00:00+00:00,1.03288,1.03291,1.03283,1.03288,2746.0
2025-01-09 06:05:00+00:00,1.03288,1.03294,1.03276,1.03282,1509.0
2025-01-09 06:10:00+00:00,1.03282,1.03286,1.03278,1.03279,2884.0
2025-01-09 06:15:00+00:00,1.03279,1.03294,1.03274,1.03288,3130.0
2025-01-09 06:20:00+00:00,1.03288,1.03298,1.03283,1.03292,1756.0
2025-01-09 06:25:00+00:00,1.03292,1.03294,1.03291,1.03292,3984.0
2025-01-09 06:30:00+00:00,1.03292,1.03299,1.03291,1.03296,3837.0
2025-01-09 06:35:00+00:00,1.03296,1.03302,1.03293,1.03298,1179.0
2025-01-09 06:40:00+00:00,1.03298,1.03309,1.03293,1.03308,1034.0
2025-01-09 06:45:00+00:00,1.03308,1.03318,1.03301,1.03313,1422.0
2025-01-09 06:50:00+00:00,1.03313,1.03317,1.03306,1.03315,2126.0
2025-01-09 06:55:00+00:00,1.03315,1.03334,1.03311,1.03327,2743.0
2025-01-09 07:00:00+00:00,1.03327,1.03332,1.03299,1.03306,3635.0
2025-01-09 07:05:00+00:00,1.03306,1.0332,1.03291,1.03317,1484.0
2025-01-09 07:10:00+00:00,1.03317,1.03321,1.03295,1.03298,2511.0
2025-01-09 07:15:00+00:00,1.03298,1.03308,1.03294,1.03301,2105.0
2025-01-09 07:20:00+00:00,1.03301,1.03314,1.03293,1.03304,2101.0
2025-01-09 07:25:00+00:00,1.03304,1.03316,1.03295,1.03316,964.0
2025-01-09 07:30:00+00:00,1.03316,1.03317,1.03299,1.03306,1717.0
2025-01-09 07:35:00+00:00,1.03306,1.03314,1.03273,1.03282,3143.0
2025-01-09 07:40:00+00:00,1.03282,1.03313,1.03277,1.03305,3904.0
2025-01-09 07:45:00+00:00,1.03305,1.0331,1.03282,1.03283,1336.0
2025-01-09 07:50:00+00:00,1.03283,1.0329,1.03243,1.03258,2067.0
2025-01-09 07:55:00+00:00,1.03258,1.03261,1.03241,1.03253,1691.0
2025-01-09 08:00:00+00:00,1.03253,1.03261,1.03238,1.03242,2264.0
2025-01-09 08:05:00+00:00,1.03242,1.03243,1.03211,1.03217,1313.0
2025-01-09 08:10:00+00:00,1.03217,1.03236,1.03201,1.03222,2638.0
2025-01-09 08:15:00+00:00,1.03222,1.03234,1.03208,1.03229,3400.0
2025-01-09 08:20:00+00:00,1.03229,1.03268,1.03216,1.03254,2787.0
2025-01-09 08:25:00+00:00,1.03254,1.03281,1.03244,1.03271,1166.0
2025-01-09 08:30:00+00:00,1.03271,1.03284,1.03246,1.03255,3849.0
2025-01-09 08:35:00+00:00,1.03255,1.03287,1.0324,1.03276,2705.0
2025-01-09 08:40:00+00:00,1.03276,1.03287,1.03264,1.03286,4267.0
2025-01-09 08:45:00+00:00,1.03286,1.03317,1.03273,1.03313,1410.0
2025-01-09 08:50:00+00:00,1.03313,1.03353,1.0331,1.03341,1366.0
2025-01-09 08:55:00+00:00,1.03341,1.03353,1.03341,1.03353,2612.0
2025-01-09 09:00:00+00:00,1.03353,1.03377,1.03347,1.0337,3774.0
2025-01-09 09:05:00+00:00,1.0337,1.03387,1.03366,1.03373,2932.0
2025-01-09 09:10:00+00:00,1.03373,1.03378,1.03369,1.03374,4015.0
2025-01-09 09:15:00+00:00,1.03374,1.03397,1.03371,1.0339,1859.0
2025-01-09 09:20:00+00:00,1.0339,1.03404,1.03385,1.03402,1327.0
2025-01-09 09:25:00+00:00,1.03402,1.03414,1.03381,1.03393,2565.0
2025-01-09 09:30:00+00:00,1.03393,1.03408,1.03377,1.03398,959.0
2025-01-09 09:35:00+00:00,1.03398,1.03424,1.03385,1.03419,1756.0
2025-01-09 09:40:00+00:00,1.03419,1.03426,1.03405,1.03412,807.0
2025-01-09 09:45:00+00:00,1.03412,1.03412,1.03389,1.03402,3158.0
2025-01-09 09:50:00+00:00,1.03402,1.03425,1.03397,1.03416,3823.0
2025-01-09 09:55:00+00:00,1.03416,1.03432,1.03404,1.03417,2996.0
2025-01-09 10:00:00+00:00,1.03417,1.03425,1.03415,1.0342,1560.0
2025-01-09 10:05:00+00:00,1.0342,1.03428,1.03419,1.03428,3703.0
2025-01-09 10:10:00+00:00,1.03428,1.03445,1.03422,1.03432,2020.0
2025-01-09 10:15:00+00:00,1.03432,1.03446,1.03414,1.0343,2181.0
2025-01-09 10:20:00+00:00,1.0343,1.03436,1.03416,1.03427,4085.0
2025-01-09 10:25:00+00:00,1.03427,1.03463,1.03425,1.03455,2388.0
2025-01-09 10:30:00+00:00,1.03455,1.0346,1.03433,1.03437,2081.0
2025-01-09 10:35:00+00:00,1.03437,1.03447,1.0341,1.03424,3173.0
2025-01-09 10:40:00+00:00,1.03424,1.03462,1.03416,1.03445,1860.0
2025-01-09 10:45:00+00:00,1.03445,1.03457,1.03412,1.03424,3200.0
2025-01-09 10:50:00+00:00,1.03424,1.03445,1.0342,1.03433,3836.0
2025-01-09 10:55:00+00:00,1.03433,1.03444,1.03419,1.0344,1934.0
2025-01-09 11:00:00+00:00,1.0344,1.03447,1.03421,1.03434,1279.0
2025-01-09 11:05:00+00:00,1.03434,1.03456,1.03424,1.03447,4271.0
2025-01-09 11:10:00+00:00,1.03447,1.03451,1.03435,1.03435,3307.0
